2022-10-10 12:42:36,010: 'r':
2022-10-10 12:42:36,119: 'u':
2022-10-10 12:42:36,338: 'n':
2022-10-10 12:42:36,494: 'n':
2022-10-10 12:42:36,776: 'i':
2022-10-10 12:42:37,948: 'n':
2022-10-10 12:42:38,663: Key.backspace:
2022-10-10 12:42:39,151: Key.backspace:
2022-10-10 12:42:39,853: Key.backspace:
2022-10-10 12:42:49,022: Key.cmd:
2022-10-10 12:42:49,116: 'r':
2022-10-10 12:42:50,440: 'p':
2022-10-10 12:42:50,628: 'y':
2022-10-10 12:42:51,721: 't':
2022-10-10 12:42:51,956: 'h':
2022-10-10 12:42:52,065: 'o':
2022-10-10 12:42:52,299: 'n':
2022-10-10 12:42:52,440: Key.enter:
2022-10-10 12:43:49,763: 'g':
2022-10-10 12:44:11,069: 'k':
2022-10-10 12:44:12,534: Key.backspace:
2022-10-10 12:44:13,574: 'k':
2022-10-10 12:44:13,837: 'e':
2022-10-10 12:44:14,593: 'l':
2022-10-10 12:44:16,260: 'o':
2022-10-10 12:44:16,599: 'h':
2022-10-10 12:44:17,047: Key.backspace:
2022-10-10 12:44:17,240: 'g':
2022-10-10 12:44:17,385: 'g':
2022-10-10 12:44:17,642: 'e':
2022-10-10 12:44:17,871: 'r':
2022-10-10 12:44:18,538: Key.shift:
2022-10-10 12:44:19,047: Key.shift:
2022-10-10 12:44:19,097: Key.shift:
2022-10-10 12:44:19,128: Key.shift:
2022-10-10 12:44:19,174: Key.shift:
2022-10-10 12:44:19,205: Key.shift:
2022-10-10 12:44:19,251: Key.shift:
2022-10-10 12:44:19,299: Key.shift:
2022-10-10 12:44:19,325: Key.shift:
2022-10-10 12:44:19,375: Key.shift:
2022-10-10 12:44:19,406: Key.shift:
2022-10-10 12:44:19,437: '_':
2022-10-10 12:44:20,540: 'p':
2022-10-10 12:44:21,411: 'y':
2022-10-10 12:44:21,612: 't':
2022-10-10 12:44:21,828: 'h':
2022-10-10 12:44:22,026: 'o':
2022-10-10 12:44:22,160: 'n':
2022-10-10 12:44:26,165: 't':
2022-10-10 12:44:26,286: 'h':
2022-10-10 12:44:26,521: 'i':
2022-10-10 12:44:26,726: 's':
2022-10-10 12:44:26,873: Key.space:
2022-10-10 12:44:27,374: 'i':
2022-10-10 12:44:27,659: 's':
2022-10-10 12:44:28,045: Key.space:
2022-10-10 12:44:28,298: 'a':
2022-10-10 12:44:28,461: Key.space:
2022-10-10 12:44:28,898: 's':
2022-10-10 12:44:29,177: 't':
2022-10-10 12:44:29,377: 'r':
2022-10-10 12:44:29,647: 'a':
2022-10-10 12:44:29,800: 'i':
2022-10-10 12:44:29,947: 'g':
2022-10-10 12:44:30,079: 'h':
2022-10-10 12:44:30,217: 't':
2022-10-10 12:44:30,418: Key.space:
2022-10-10 12:44:30,934: 'f':
2022-10-10 12:44:31,150: 'o':
2022-10-10 12:44:31,468: 'r':
2022-10-10 12:44:32,138: 'w':
2022-10-10 12:44:32,339: 'a':
2022-10-10 12:44:32,571: 'e':
2022-10-10 12:44:32,756: 'd':
2022-10-10 12:44:33,310: Key.backspace:
2022-10-10 12:44:33,511: Key.backspace:
2022-10-10 12:44:33,674: 'a':
2022-10-10 12:44:34,191: Key.backspace:
2022-10-10 12:44:34,329: 'r':
2022-10-10 12:44:34,529: 'd':
2022-10-10 12:44:34,761: Key.space:
2022-10-10 12:44:35,014: 'c':
2022-10-10 12:44:35,330: 'o':
2022-10-10 12:44:35,530: 'd':
2022-10-10 12:44:35,708: 'e':
2022-10-10 12:44:35,814: Key.space:
2022-10-10 12:44:36,077: 'i':
2022-10-10 12:44:36,292: Key.space:
2022-10-10 12:44:36,477: 'c':
2022-10-10 12:44:36,730: 'r':
2022-10-10 12:44:36,915: 'e':
2022-10-10 12:44:37,934: 'a':
2022-10-10 12:44:38,497: 'e':
2022-10-10 12:44:38,899: Key.backspace:
2022-10-10 12:44:39,555: 't':
2022-10-10 12:44:39,940: 'd':
2022-10-10 12:44:40,527: Key.backspace:
2022-10-10 12:44:40,705: 'e':
2022-10-10 12:44:40,921: 'd':
2022-10-10 12:44:45,102: Key.space:
2022-10-10 12:44:45,403: 'f':
2022-10-10 12:44:45,519: 'o':
2022-10-10 12:44:45,704: 'r':
2022-10-10 12:44:45,989: Key.space:
2022-10-10 12:44:50,815: Key.backspace:
2022-10-10 12:44:51,019: Key.backspace:
2022-10-10 12:44:51,186: Key.backspace:
2022-10-10 12:44:51,574: Key.backspace:
2022-10-10 12:44:52,092: Key.enter:
2022-10-10 12:44:52,847: Key.enter:
2022-10-10 12:45:23,888: 'i':
2022-10-10 12:45:24,104: 'n':
2022-10-10 12:45:24,289: 'c':
2022-10-10 12:45:24,736: 'a':
2022-10-10 12:45:25,374: Key.backspace:
2022-10-10 12:45:25,590: Key.backspace:
2022-10-10 12:45:25,760: Key.backspace:
2022-10-10 12:45:26,223: Key.backspace:
2022-10-10 12:45:27,512: Key.backspace:
2022-10-10 12:45:28,082: ',':
2022-10-10 12:45:28,631: 'y':
2022-10-10 12:45:28,769: 'o':
2022-10-10 12:45:29,217: 'u':
2022-10-10 12:45:29,533: Key.space:
2022-10-10 12:45:30,473: 'c':
2022-10-10 12:45:30,719: 'a':
2022-10-10 12:45:30,835: 'n':
2022-10-10 12:45:31,057: Key.space:
2022-10-10 12:45:31,374: 't':
2022-10-10 12:45:31,574: 'r':
2022-10-10 12:45:31,806: 'y':
2022-10-10 12:45:32,038: Key.space:
2022-10-10 12:45:32,207: 't':
2022-10-10 12:45:32,476: 'h':
2022-10-10 12:45:32,692: 'i':
2022-10-10 12:45:32,893: 's':
2022-10-10 12:45:33,024: Key.space:
2022-10-10 12:45:33,325: 'l':
2022-10-10 12:45:33,611: 'i':
2022-10-10 12:45:33,764: 't':
2022-10-10 12:45:33,928: 't':
2022-10-10 12:45:34,097: 'l':
2022-10-10 12:45:34,228: 'e':
2022-10-10 12:45:34,483: Key.space:
2022-10-10 12:45:34,984: 'p':
2022-10-10 12:45:35,216: 'r':
2022-10-10 12:45:35,385: 'o':
2022-10-10 12:45:35,849: 'j':
2022-10-10 12:45:36,018: 'e':
2022-10-10 12:45:36,272: 'c':
2022-10-10 12:45:36,519: 't':
2022-10-10 12:45:37,774: Key.space:
2022-10-10 12:45:51,845: 't':
2022-10-10 12:45:53,064: 'o':
2022-10-10 12:45:53,195: 'o':
2022-10-10 12:45:53,395: 'l':
2022-10-10 12:46:14,484: 'k':
2022-10-10 12:46:14,763: 'e':
2022-10-10 12:46:15,317: 'y':
2022-10-10 12:46:16,620: 'l':
2022-10-10 12:46:17,167: 'o':
2022-10-10 12:46:17,690: 'g':
2022-10-10 12:46:17,869: 'g':
2022-10-10 12:46:18,355: 'e':
2022-10-10 12:46:18,540: 'r':
2022-10-10 12:46:19,790: Key.shift:
2022-10-10 12:46:19,875: '_':
2022-10-10 12:46:20,298: 'p':
2022-10-10 12:46:20,646: 'y':
2022-10-10 12:46:20,847: 't':
2022-10-10 12:46:21,047: 'h':
2022-10-10 12:46:21,201: 'o':
2022-10-10 12:46:21,317: 'n':
2022-10-10 12:46:37,422: Key.enter:
2022-10-10 12:46:37,644: Key.enter:
2022-10-10 12:46:38,664: 'f':
2022-10-10 12:46:38,826: 'i':
2022-10-10 12:46:39,011: 'r':
2022-10-10 12:46:39,227: 's':
2022-10-10 12:46:39,897: 't':
2022-10-10 12:46:40,067: 'l':
2022-10-10 12:46:40,214: 'y':
2022-10-10 12:46:40,452: Key.space:
2022-10-10 12:46:40,947: 'i':
2022-10-10 12:46:41,101: 'n':
2022-10-10 12:46:41,301: 's':
2022-10-10 12:46:41,555: 't':
2022-10-10 12:46:41,872: 'a':
2022-10-10 12:46:42,104: 'l':
2022-10-10 12:46:42,251: 'l':
2022-10-10 12:46:42,404: Key.space:
2022-10-10 12:46:44,125: 't':
2022-10-10 12:46:44,241: 'h':
2022-10-10 12:46:44,411: 'e':
2022-10-10 12:46:44,580: Key.space:
2022-10-10 12:48:02,345: Key.left:
2022-10-10 12:48:02,551: Key.left:
2022-10-10 12:48:02,768: Key.left:
2022-10-10 12:48:03,269: Key.left:
2022-10-10 12:48:03,316: Key.left:
2022-10-10 12:48:03,353: Key.left:
2022-10-10 12:48:03,385: Key.left:
2022-10-10 12:48:03,432: Key.left:
2022-10-10 12:48:03,469: Key.left:
2022-10-10 12:48:03,732: Key.left:
2022-10-10 12:48:03,954: Key.left:
2022-10-10 12:48:04,149: Key.left:
2022-10-10 12:48:04,516: Key.backspace:
2022-10-10 12:48:05,755: ',':
2022-10-10 12:48:11,048: 't':
2022-10-10 12:48:11,170: 'h':
2022-10-10 12:48:11,317: 'e':
2022-10-10 12:48:11,470: Key.space:
2022-10-10 12:48:14,958: 'p':
2022-10-10 12:48:15,258: 'y':
2022-10-10 12:48:17,648: 'n':
2022-10-10 12:48:18,718: 'p':
2022-10-10 12:48:19,104: 'u':
2022-10-10 12:48:19,467: 't':
2022-10-10 12:48:23,395: Key.space:
2022-10-10 12:48:23,833: 'w':
2022-10-10 12:48:24,165: 'i':
2022-10-10 12:48:24,302: 't':
2022-10-10 12:48:24,418: 'h':
2022-10-10 12:48:24,703: Key.space:
2022-10-10 12:48:25,051: 't':
2022-10-10 12:48:25,167: 'h':
2022-10-10 12:48:25,351: 'e':
2022-10-10 12:48:25,483: Key.space:
2022-10-10 12:48:25,605: 's':
2022-10-10 12:48:25,806: 'e':
2022-10-10 12:48:26,023: 't':
2022-10-10 12:48:26,207: 'u':
2022-10-10 12:48:26,471: 'o':
2022-10-10 12:48:26,687: Key.space:
2022-10-10 12:48:27,242: Key.backspace:
2022-10-10 12:48:27,443: Key.backspace:
2022-10-10 12:48:28,130: 'p':
2022-10-10 12:48:29,010: Key.space:
2022-10-10 12:48:29,179: 'i':
2022-10-10 12:48:29,395: 'n':
2022-10-10 12:48:29,549: Key.space:
2022-10-10 12:48:29,818: 't':
2022-10-10 12:48:29,981: 'h':
2022-10-10 12:48:30,166: 'e':
2022-10-10 12:48:30,234: Key.space:
2022-10-10 12:48:30,419: 'f':
2022-10-10 12:48:30,567: 'i':
2022-10-10 12:48:30,883: 'l':
2022-10-10 12:48:31,121: 'e':
2022-10-10 12:48:31,939: Key.enter:
2022-10-10 12:48:32,140: Key.enter:
2022-10-10 12:48:32,888: 'o':
2022-10-10 12:48:33,073: 'r':
2022-10-10 12:48:33,273: Key.space:
2022-10-10 12:48:34,091: Key.enter:
2022-10-10 12:48:35,432: Key.enter:
2022-10-10 12:48:35,849: 'p':
2022-10-10 12:48:36,433: 'i':
2022-10-10 12:48:36,796: 'p':
2022-10-10 12:48:53,842: Key.space:
2022-10-10 12:48:54,497: 'i':
2022-10-10 12:48:54,775: 'n':
2022-10-10 12:48:54,929: 's':
2022-10-10 12:48:55,197: 't':
2022-10-10 12:48:55,545: 'a':
2022-10-10 12:48:55,798: 'l':
2022-10-10 12:48:55,945: 'l':
2022-10-10 12:48:56,130: Key.space:
2022-10-10 12:48:57,032: 'p':
2022-10-10 12:48:57,549: 'y':
2022-10-10 12:48:58,352: 'n':
2022-10-10 12:48:59,007: 'p':
2022-10-10 12:48:59,386: 'u':
2022-10-10 12:48:59,555: 't':
2022-10-10 12:49:02,677: Key.enter:
2022-10-10 12:49:03,194: Key.enter:
2022-10-10 12:49:03,505: 'a':
2022-10-10 12:49:03,917: 'f':
2022-10-10 12:49:04,134: 't':
2022-10-10 12:49:04,365: 'e':
2022-10-10 12:49:04,566: 'r':
2022-10-10 12:49:04,920: Key.space:
2022-10-10 12:49:05,115: 't':
2022-10-10 12:49:05,353: 'h':
2022-10-10 12:49:05,653: 'e':
2022-10-10 12:49:06,302: Key.backspace:
2022-10-10 12:49:06,503: 'a':
2022-10-10 12:49:06,857: 't':
2022-10-10 12:49:07,073: Key.space:
2022-10-10 12:49:10,179: Key.backspace:
2022-10-10 12:49:10,380: Key.backspace:
2022-10-10 12:49:10,549: Key.backspace:
2022-10-10 12:49:10,967: Key.backspace:
2022-10-10 12:49:11,199: Key.backspace:
2022-10-10 12:49:12,255: 's':
2022-10-10 12:49:12,973: Key.backspace:
2022-10-10 12:49:13,343: 'i':
2022-10-10 12:49:13,531: 'n':
2022-10-10 12:49:13,690: 's':
2022-10-10 12:49:13,938: 't':
2022-10-10 12:49:14,260: 'a':
2022-10-10 12:49:14,444: 'l':
2022-10-10 12:49:14,592: 'l':
2022-10-10 12:49:14,792: 'i':
2022-10-10 12:49:15,023: 'n':
2022-10-10 12:49:15,193: 'g':
2022-10-10 12:49:15,362: Key.space:
2022-10-10 12:49:15,847: 's':
2022-10-10 12:49:16,338: 'u':
2022-10-10 12:49:16,480: 'c':
2022-10-10 12:49:16,643: 'c':
2022-10-10 12:49:16,849: 'e':
2022-10-10 12:49:17,050: 's':
2022-10-10 12:49:17,228: 's':
2022-10-10 12:49:17,614: 'f':
2022-10-10 12:49:17,783: 'u':
2022-10-10 12:49:18,116: 'l':
2022-10-10 12:49:18,285: 'l':
2022-10-10 12:49:18,401: 'l':
2022-10-10 12:49:18,586: 'y':
2022-10-10 12:49:19,558: Key.backspace:
2022-10-10 12:49:20,091: Key.backspace:
2022-10-10 12:49:20,754: 'y':
2022-10-10 12:49:24,268: ',':
2022-10-10 12:49:25,134: 'c':
2022-10-10 12:49:25,450: 'r':
2022-10-10 12:49:25,635: 'e':
2022-10-10 12:49:25,873: 'a':
2022-10-10 12:49:26,252: 't':
2022-10-10 12:49:26,437: 'e':
2022-10-10 12:49:26,807: Key.space:
2022-10-10 12:49:27,324: 'y':
2022-10-10 12:49:27,540: 'o':
2022-10-10 12:49:27,825: 'u':
2022-10-10 12:49:28,026: 'r':
2022-10-10 12:49:33,171: Key.space:
2022-10-10 12:49:33,472: 'l':
2022-10-10 12:49:33,711: 'o':
2022-10-10 12:49:33,927: 'g':
2022-10-10 12:49:34,096: 'g':
2022-10-10 12:49:34,343: 'e':
2022-10-10 12:49:34,513: 'r':
2022-10-10 12:49:37,284: '.':
2022-10-10 12:49:37,607: 'p':
2022-10-10 12:49:38,940: 'y':
2022-10-10 12:49:39,425: 'w':
2022-10-10 12:49:44,955: Key.enter:
2022-10-10 12:49:45,487: 't':
2022-10-10 12:49:45,624: 'h':
2022-10-10 12:49:45,790: 'e':
2022-10-10 12:49:46,672: 'n':
2022-10-10 12:49:46,888: Key.space:
2022-10-10 12:49:47,073: 't':
2022-10-10 12:49:47,242: 'h':
2022-10-10 12:49:47,428: 'e':
2022-10-10 12:49:47,822: Key.space:
2022-10-10 12:49:47,991: 'r':
2022-10-10 12:49:48,176: 'e':
2022-10-10 12:49:48,377: 's':
2022-10-10 12:49:48,631: 't':
2022-10-10 12:49:48,794: Key.space:
2022-10-10 12:49:49,095: 'i':
2022-10-10 12:49:49,264: 's':
2022-10-10 12:49:49,396: Key.space:
2022-10-10 12:49:49,866: 'p':
2022-10-10 12:49:50,082: 'r':
2022-10-10 12:49:50,236: 'e':
2022-10-10 12:49:50,499: 't':
2022-10-10 12:49:50,631: 't':
2022-10-10 12:49:50,837: 'y':
2022-10-10 12:49:51,771: Key.space:
2022-10-10 12:49:52,018: 's':
2022-10-10 12:49:52,287: 't':
2022-10-10 12:49:52,856: 'r':
2022-10-10 12:49:53,342: 'a':
2022-10-10 12:49:53,474: 'i':
2022-10-10 12:49:53,636: 'g':
2022-10-10 12:49:53,805: 'h':
2022-10-10 12:49:53,959: 't':
2022-10-10 12:49:54,492: Key.space:
2022-10-10 12:49:54,639: 'f':
2022-10-10 12:49:55,478: 'o':
2022-10-10 12:49:55,826: 'r':
2022-10-10 12:49:56,751: 'w':
2022-10-10 12:49:56,952: 'a':
2022-10-10 12:49:57,632: 'r':
2022-10-10 12:49:57,817: 'd':
2022-10-10 12:50:01,363: Key.enter:
2022-10-10 12:50:01,541: Key.enter:
2022-10-10 12:50:01,726: Key.enter:
2022-10-10 12:50:08,353: Key.enter:
2022-10-10 12:50:08,501: Key.enter:
2022-10-10 12:50:10,082: Key.caps_lock:
2022-10-10 12:50:10,367: 'p':
2022-10-10 12:50:11,138: '.':
2022-10-10 12:50:11,354: 'd':
2022-10-10 12:50:12,241: Key.backspace:
2022-10-10 12:50:12,426: 's':
2022-10-10 12:50:12,996: Key.space:
2022-10-10 12:50:13,476: Key.caps_lock:
2022-10-10 12:50:13,899: 'i':
2022-10-10 12:50:14,162: 't':
2022-10-10 12:50:14,463: 's':
2022-10-10 12:50:14,701: Key.space:
2022-10-10 12:50:15,296: 'f':
2022-10-10 12:50:15,402: 'o':
2022-10-10 12:50:15,603: 'r':
2022-10-10 12:50:15,766: Key.space:
2022-10-10 12:50:16,852: 'e':
2022-10-10 12:50:17,084: 'd':
2022-10-10 12:50:17,322: 'u':
2022-10-10 12:50:17,507: 'c':
2022-10-10 12:50:17,785: 't':
2022-10-10 12:50:18,688: 'a':
2022-10-10 12:50:18,857: 'i':
2022-10-10 12:50:19,043: 'o':
2022-10-10 12:50:19,259: 'n':
2022-10-10 12:50:19,428: 'a':
2022-10-10 12:50:20,062: 'l':
2022-10-10 12:50:20,231: Key.space:
2022-10-10 12:50:20,949: 'p':
2022-10-10 12:50:21,450: 'u':
2022-10-10 12:50:21,697: 'r':
2022-10-10 12:50:21,913: 'p':
2022-10-10 12:50:22,151: 'o':
2022-10-10 12:50:22,351: 's':
2022-10-10 12:50:22,582: 'e':
2022-10-10 12:50:22,798: 's':
2022-10-10 12:50:23,014: Key.space:
2022-10-10 12:50:23,436: 'o':
2022-10-10 12:50:23,637: 'n':
2022-10-10 12:50:23,900: 'l':
2022-10-10 12:50:24,085: 'y':
2022-10-10 12:50:27,548: Key.ctrl_r:
2022-10-10 12:50:28,197: Key.left:
2022-10-10 12:50:28,693: Key.left:
2022-10-10 12:50:28,735: Key.left:
2022-10-10 12:50:28,782: Key.left:
2022-10-10 12:50:28,814: Key.left:
2022-10-10 12:50:28,851: Key.left:
2022-10-10 12:50:28,898: Key.left:
2022-10-10 12:50:28,935: Key.left:
2022-10-10 12:50:28,983: Key.left:
2022-10-10 12:50:29,014: Key.left:
2022-10-10 12:50:29,051: Key.left:
2022-10-10 12:50:29,098: Key.left:
2022-10-10 12:50:29,136: Key.left:
2022-10-10 12:50:29,183: Key.left:
2022-10-10 12:50:29,218: Key.left:
2022-10-10 12:50:29,267: Key.left:
2022-10-10 12:50:29,299: Key.left:
2022-10-10 12:50:29,351: Key.left:
2022-10-10 12:50:29,383: Key.left:
2022-10-10 12:50:29,430: Key.left:
2022-10-10 12:50:29,467: Key.left:
2022-10-10 12:50:29,499: Key.left:
2022-10-10 12:50:29,552: Key.left:
2022-10-10 12:50:29,583: Key.left:
2022-10-10 12:50:29,636: Key.left:
2022-10-10 12:50:29,667: Key.left:
2022-10-10 12:50:29,714: Key.left:
2022-10-10 12:50:29,752: Key.left:
2022-10-10 12:50:29,783: Key.left:
2022-10-10 12:50:30,037: Key.left:
2022-10-10 12:50:30,200: Key.left:
2022-10-10 12:50:31,604: "'":
2022-10-10 12:50:32,090: Key.backspace:
2022-10-10 12:50:32,491: "'":
2022-10-10 12:50:33,932: 't':
2022-10-10 12:50:34,065: "'":
2022-10-10 12:50:34,667: Key.backspace:
2022-10-10 12:50:34,914: Key.backspace:
2022-10-10 12:50:35,530: 't':
2022-10-10 12:50:35,635: "'":
2022-10-10 12:50:36,343: "'":
2022-10-10 12:50:37,867: Key.left:
2022-10-10 12:50:38,231: '\\':
2022-10-10 12:50:39,117: Key.backspace:
2022-10-10 12:50:39,318: Key.backspace:
2022-10-10 12:53:07,765: 'k':
2022-10-10 12:53:07,925: 'e':
2022-10-10 12:53:08,426: 'y':
2022-10-10 12:53:09,199: Key.shift:
2022-10-10 12:53:09,403: '_':
2022-10-10 12:53:09,816: 'l':
2022-10-10 12:53:10,056: 'o':
2022-10-10 12:53:11,343: 'd':
2022-10-10 12:53:12,401: Key.backspace:
2022-10-10 12:53:12,667: 'g':
2022-10-10 12:53:13,149: '.':
2022-10-10 12:53:13,452: 't':
2022-10-10 12:53:13,886: 'x':
2022-10-10 12:53:14,198: 't':
2022-10-10 12:53:14,555: Key.enter:
2022-10-10 12:59:21,053: Key.cmd:
2022-10-10 12:59:21,553: Key.cmd:
2022-10-10 12:59:21,585: Key.cmd:
2022-10-10 12:59:21,636: Key.cmd:
2022-10-10 12:59:21,669: Key.cmd:
2022-10-10 12:59:21,718: Key.cmd:
2022-10-10 12:59:21,753: Key.cmd:
2022-10-10 12:59:21,786: Key.cmd:
2022-10-10 12:59:21,836: Key.cmd:
2022-10-10 12:59:21,869: Key.cmd:
2022-10-10 12:59:21,918: Key.cmd:
2022-10-10 12:59:21,952: Key.cmd:
2022-10-10 12:59:21,986: Key.cmd:
2022-10-10 12:59:22,036: Key.cmd:
2022-10-10 12:59:22,069: Key.cmd:
2022-10-10 12:59:22,118: Key.cmd:
2022-10-10 12:59:22,153: Key.cmd:
2022-10-10 12:59:22,185: Key.cmd:
2022-10-10 12:59:22,236: Key.cmd:
2022-10-10 12:59:22,269: Key.cmd:
2022-10-10 12:59:22,319: Key.cmd:
2022-10-10 12:59:22,352: Key.cmd:
2022-10-10 12:59:22,401: Key.cmd:
2022-10-10 12:59:22,437: Key.cmd:
2022-10-10 12:59:22,469: Key.cmd:
2022-10-10 12:59:22,518: Key.cmd:
2022-10-10 12:59:22,553: Key.cmd:
2022-10-10 12:59:22,601: Key.cmd:
2022-10-10 12:59:22,637: Key.cmd:
2022-10-10 12:59:22,669: Key.cmd:
2022-10-10 12:59:22,719: Key.cmd:
2022-10-10 12:59:22,752: Key.cmd:
2022-10-10 12:59:22,801: Key.cmd:
2022-10-10 12:59:22,838: Key.cmd:
2022-10-10 12:59:22,884: Key.cmd:
2022-10-10 12:59:22,919: Key.cmd:
2022-10-10 12:59:22,951: Key.cmd:
2022-10-10 12:59:23,001: Key.cmd:
2022-10-10 12:59:23,038: Key.cmd:
2022-10-10 12:59:23,084: Key.cmd:
2022-10-10 12:59:23,118: Key.cmd:
2022-10-10 12:59:23,153: Key.cmd:
2022-10-10 12:59:23,202: Key.cmd:
2022-10-10 12:59:23,239: Key.cmd:
2022-10-10 12:59:23,287: Key.cmd:
2022-10-10 12:59:23,319: Key.cmd:
2022-10-10 12:59:23,367: Key.cmd:
2022-10-10 12:59:23,402: Key.cmd:
2022-10-10 12:59:23,439: Key.cmd:
2022-10-10 12:59:23,486: Key.cmd:
2022-10-10 12:59:23,495: 'l':
2022-10-10 13:07:53,370: 'k':
2022-10-10 13:07:53,641: 'e':
2022-10-10 13:07:53,987: 'y':
2022-10-10 13:07:54,235: 'l':
2022-10-10 13:07:54,558: 'o':
2022-10-10 13:07:55,359: 'g':
2022-10-10 13:07:55,500: 'g':
2022-10-10 13:07:55,792: 'e':
2022-10-10 13:07:56,002: 'r':
2022-10-10 13:07:56,423: Key.shift:
2022-10-10 13:07:56,555: '_':
2022-10-10 13:07:57,008: 'p':
2022-10-10 13:07:57,301: 'y':
2022-10-10 13:07:57,481: 't':
2022-10-10 13:07:57,672: 'h':
2022-10-10 13:07:57,803: 'o':
2022-10-10 13:07:57,973: 'n':
2022-10-10 13:08:07,862: 't':
2022-10-10 13:08:07,976: 'h':
2022-10-10 13:08:09,219: '=':
2022-10-10 13:08:09,463: '=':
2022-10-10 13:08:09,781: '=':
2022-10-10 13:08:10,575: Key.backspace:
2022-10-10 13:08:11,079: Key.backspace:
2022-10-10 13:08:11,119: Key.backspace:
2022-10-10 13:08:11,158: Key.backspace:
2022-10-10 13:08:11,198: Key.backspace:
2022-10-10 13:08:11,237: Key.backspace:
2022-10-10 13:08:11,279: Key.backspace:
2022-10-10 13:08:11,320: Key.backspace:
2022-10-10 13:08:11,358: Key.backspace:
2022-10-10 13:08:11,401: Key.backspace:
2022-10-10 13:08:11,441: Key.backspace:
2022-10-10 13:08:11,483: Key.backspace:
2022-10-10 13:08:11,522: Key.backspace:
2022-10-10 13:08:11,906: 'i':
